Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","208.158924","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","3539.15472","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","219.255492","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","3725.350305","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","230.943598","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","3890.231589","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","243.254775","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","4052.355158","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","256.222239","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","4220.081349","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","269.880974","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","4410.32429","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","284.267831","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","4624.873191","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","299.421624","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","4849.875668","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","315.383239","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","5086.334202","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","332.195737","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","5335.020756","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","349.90448","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","5588.278658","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","368.557242","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","5839.363117","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","388.204349","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","6095.886645","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","408.898807","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","6371.720739","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","430.696447","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","6679.742664","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1986","1986","million USD","453.656081","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","7027.652952","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1987","1987","million USD","545.558022","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","8464.825792","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1988","1988","million USD","667.313461","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","10372.963081","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1989","1989","million USD","777.947008","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","12043.269063","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","855.800245","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","13023.500202","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","975.799596","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","14378.751563","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","1072.384439","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","15277.872678","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","1211.700758","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","16745.449945","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","1393.884833","X","Figure from international organizations",""
