Country,Year,Total Agri Production,GDP(1000 USD),GDP per capita,Country_Code,No of frost days,Precipitation,Avg temperature,"Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary to tertiary, female (%)","Gross enrolment ratio, primary to tertiary, male (%)",Area,Population,Fertilizer Use Per Capita,Credit to Agriculture,FDI inflows to Agriculture,Agriculture share of Government Expenditure,Water Use Efficiency,Gini coefficient,Agri_Prod_Per_Capita
Estonia,2017.0,1302650.0,26924385.099999998,20435.205901,EST,11.05,70.22,6.38,97.80192,103.87425,92.07461,982.0,1317549.0,45.32,,31517945.0,1.41,0.65,0.3035502623933823,988.691881668158
Estonia,2018.0,1165683.0,30624720.2,23162.853327,EST,10.69,49.17,7.11,97.94752,103.8648,92.36302,985.0,1322148.0,45.67,,31531510.0,1.21,0.6,0.3032145132574509,881.6584830140046
Ethiopia,1994.0,6655793.0,7147530.061000001,128.505986,ETH,0.0,85.03,23.15,14.7984,11.88241,17.6678,30472.0,55620211.0,2.09,134571106.0,110000.0,3.97,0.07,0.4456451319731351,119.66500810289986
Ethiopia,1995.0,6833883.0,7586836.819,131.998853,ETH,0.0,83.37,23.3,16.44042,12.73484,20.08472,30500.0,57476536.0,2.33,134571106.0,120000.0,3.97,0.07,0.4456451319731351,118.89865805413187
Ethiopia,1996.0,7140985.0,8235652.824000001,138.769656,ETH,0.0,95.78,22.91,19.09849,14.3452,23.77303,30500.0,59347649.0,3.0,134571106.0,60000.0,3.97,0.07,0.37270154964585045,120.32464841193625
Ethiopia,1999.0,6471214.0,7328478.7930000005,112.611423,ETH,0.0,76.4,23.15,25.71256,19.60126,31.75751,30557.0,65077579.0,2.58,134571106.0,4139999.9999999995,3.97,0.07,0.2997579673185658,99.43845636912829
Ethiopia,2000.0,6358466.0,8030202.591999999,119.796791,ETH,0.0,77.73,22.84,28.21138,22.20972,34.15511,30534.0,67031867.0,2.3499999999999996,134571106.0,14540000.0,3.97,0.07,0.2994200797953014,94.85736090268827
Ethiopia,2001.0,5615922.0,7963475.849,115.381036,ETH,0.0,82.68,22.94,31.66309,25.58475,37.68665,30559.0,69018932.0,1.96,134571106.0,14540000.0,3.97,0.07,0.2990821922720369,81.36784846221613
Ethiopia,2002.0,5485798.0,7691050.743,108.213069,ETH,0.0,76.59,23.38,33.88395,27.64167,40.07374,30498.0,71073215.0,2.35,134571106.0,14540000.0,6.44,0.07,0.2987443047487725,77.18516743614313
Ethiopia,2003.0,7850204.0,8454148.504999999,115.54302,ETH,0.0,77.98,23.22,35.01354,28.55966,41.4118,31607.0,73168838.0,0.86,134571106.0,14540000.0,4.98,0.06,0.29840641722550804,107.28889804154059
Ethiopia,2004.0,8867462.0,9935634.535,131.94554,ETH,0.0,79.91,23.18,37.31101,31.28607,43.27992,33101.0,75301026.0,1.7000000000000002,134571106.0,14540000.0,4.97,0.07,0.2980685297022436,117.7601750074428
Ethiopia,2005.0,11654460.0,12163585.02,157.010384,ETH,0.0,84.56,23.43,43.20658,37.549,48.80661,33591.0,77469940.0,1.81,232875277.0,14540000.0,15.93,0.07,0.3064778993133283,150.4384797509847
Ethiopia,2008.0,28054781.0,25608605.790000003,303.573787,ETH,0.0,75.87,23.25,53.38012,48.92381,57.77118,34513.0,84357105.0,2.77,570973698.0,14540000.0,13.49,0.1,0.314887268924413,332.57164289836646
Ethiopia,2009.0,28583048.0,28194199.939999998,324.984264,ETH,0.0,67.79,23.94,53.19795,49.63503,56.70305,34985.0,86755585.0,2.84,510265264.0,14540000.0,16.37,0.11,0.3232966385354977,329.4663738363357
Ethiopia,2010.0,22235984.0,26311297.2,294.844784,ETH,0.0,88.44,23.54,53.12681,49.67058,56.52159,35683.0,89237791.0,3.5700000000000003,473268156.0,14540000.0,17.11,0.1,0.3317060081465824,249.17676413572363
Ethiopia,2011.0,23466273.0,30479443.69,331.955251,ETH,0.0,78.78,23.34,54.38998,51.18031,57.53767,36325.2,91817929.0,3.44,625786066.0,14540000.0,16.3,0.11,0.3317060081465824,255.5739740111106
Ethiopia,2012.0,33304358.0,42210509.59,446.902462,ETH,0.0,78.38,23.54,54.52562,51.65151,57.34274,36488.0,94451280.0,4.970000000000001,969547097.0,14540000.0,15.39,0.13,0.3317060081465824,352.60885823887196
Fiji,1991.0,26732.0,1383893.884,1763.299514,FJI,0.0,160.69,24.14,74.0737,,,424.0,784832.0,17.84,,,3.04,0.33,,34.06079262823126
Fiji,2003.0,499983.0,2300679.996,2680.489238,FJI,0.0,149.67,24.24,75.33269,76.8039,73.94542,354.4,858306.0,3.81,,,3.04,0.33,,582.5230162669258
Fiji,2004.0,626938.0,2708150.841,3124.690884,FJI,0.0,160.22,24.4,77.89662,79.07987,76.78272,348.6,866694.0,8.879999999999999,,,3.84,0.34,,723.3671861118225
Finland,1991.0,9985448.0,127764751.0,25482.343722,FIN,15.06,60.96,2.63,89.21513,93.5424,85.07021,2424.8,5013854.0,67.62,,12.0,2.38,0.0,0.2287976170944787,1991.5713540920817
Finland,1992.0,8274051.0,112534352.7,22318.852066,FIN,16.08,65.18,2.87,92.25578,97.3684,87.36094,2406.5,5042121.0,68.43,,12.0,2.38,0.0,0.23024605529511782,1640.986204020094
Finland,1993.0,6844070.0,89210540.46000001,17607.557814,FIN,17.51,54.75,2.13,93.68502,98.53873,89.04071,2383.7,5066605.0,67.25,,12.0,2.38,0.0,0.23169449349575694,1350.8197303717184
Finland,1994.0,7527516.0,103296211.5,20299.973371,FIN,16.1,53.08,2.2,95.67554,100.48311,91.07761,2411.9,5088490.0,69.79,,12.0,2.38,0.0,0.23314293169639608,1479.3221564747105
Finland,1995.0,5232788.0,134186048.60000001,26270.075567,FIN,16.26,56.42,2.71,96.09067,100.60008,91.77925,2244.0,5107943.0,66.72,,12.0,2.38,0.0,0.2345913698970352,1024.4413455670901
Finland,1996.0,4913136.0,132132654.60000001,25783.400101,FIN,16.1,53.23,2.06,97.13156,102.15068,92.3333,2218.0,5124718.0,61.07,,12.0,2.38,0.0,0.2419863491230926,958.713435549039
Finland,1997.0,4509118.0,126906819.39999999,24690.316488,FIN,16.94,50.54,2.57,98.63418,103.15022,94.31735,2150.0,5139943.0,61.099999999999994,,12.0,2.38,0.0,0.24938132834915003,877.2700397650324
Finland,1998.0,3810609.0,134037622.0,26008.824607,FIN,15.64,66.89,1.6,100.3352,104.48871,96.36429,2192.0,5153544.0,59.96,,12.0,2.38,0.0,0.2567763075752075,739.4152451206393
Finland,1999.0,3750911.0,135214481.0,26176.50113,FIN,15.12,55.95,2.68,102.06021,106.38147,97.92741,2201.4,5165491.0,60.01,,12.0,2.38,0.0,0.2641712868012649,726.1480080015626
Finland,2000.0,3467984.0,125706555.39999999,24285.448173,FIN,13.38,62.7,3.87,104.00264,108.30608,99.88503,2218.0,5176209.0,57.77,,12.0,2.38,0.0,0.2715662660273223,669.9853116441009
Finland,2001.0,3306570.0,129419871.0,24945.994817,FIN,15.91,55.06,2.37,105.35374,110.06137,100.84724,2222.0,5188002.0,57.24,,12.0,2.38,0.0,0.2733328576181051,637.349407344099
Finland,2002.0,3648499.0,139744734.0,26870.907488,FIN,16.82,47.13,2.5,105.64457,110.60876,100.89075,2236.0,5200596.0,54.88,,12.0,2.35,0.0,0.2750994492088879,701.5540141937579
Finland,2003.0,4136881.0,171267661.8,32854.023248,FIN,15.25,52.35,2.77,106.87927,111.47478,102.47687,2246.0,5212989.0,53.769999999999996,,12.0,2.31,0.0,0.2768660407996707,793.5717877018348
Finland,2004.0,4560370.0,197125526.9,37704.707448,FIN,15.47,62.4,2.91,100.12523,103.37481,97.01112,2253.0,5228141.0,53.59,,12.0,2.25,0.0,0.2789776594230597,872.2737202382261
Finland,2005.0,4651394.0,204804009.4,39039.503926,FIN,14.77,59.51,3.61,101.03932,104.44318,97.7765,2273.8,5246071.0,51.75000000000001,,12.0,2.33,0.0,0.2761959366536489,886.6433565233867
Finland,2006.0,4582518.0,216896428.79999998,41186.116803,FIN,14.2,50.95,3.28,101.292,104.94947,97.78556,2300.8,5266251.0,48.91,,12.0,2.35,0.0,0.2799907537426519,870.1670315372359
Finland,2007.0,6296715.0,256039417.6,48412.643965,FIN,14.5,62.8,3.48,101.26365,105.09729,97.58963,2294.9,5288689.0,45.559999999999995,,12.0,2.15,0.0,0.2828557151965987,1190.6003548327385
Finland,2008.0,7217516.0,284564517.79999995,53556.516661,FIN,14.6,66.32,3.41,101.20941,105.20447,97.38151,2296.4,5313350.0,40.8,,12.0,1.98,0.15,0.2783820830831633,1358.3739072336662
Finland,2009.0,5441932.0,252481317.70000002,47291.64013,FIN,15.79,50.94,2.65,99.8798,103.69191,96.22742,2296.5,5338815.0,32.48,,12.0,1.89,0.23,0.2745544574270846,1019.3145857273571
Finland,2010.0,4935157.0,249181190.5,46460.674931,FIN,15.52,54.47,1.42,100.65382,104.39623,97.06808,2291.9,5363271.0,42.260000000000005,,12.0,1.89,0.32,0.2771408798561746,920.1766981381326
Finland,2011.0,6758478.0,275243697.8,51083.002602,FIN,13.36,63.26,3.87,101.34852,105.20126,97.65837,2286.6,5388166.0,35.99,,12.0,1.86,0.24,0.2764281936182181,1254.3188164581418
Finland,2012.0,6375621.0,258304834.6,47711.777237,FIN,15.12,70.83,2.08,100.85926,104.49691,97.37391,2285.1,5413859.0,35.83,,12.0,1.68,0.18,0.2709663044268671,1177.6481434038087
Finland,2013.0,7284163.0,271285280.6,49878.960306,FIN,14.09,57.82,3.75,115.14956,120.3492,110.16783,2258.5,5438872.0,35.72,,12.0,1.53,0.14,0.2719395885396505,1339.2782547557656
Finland,2014.0,6396562.0,274497230.8,50260.962457,FIN,14.61,56.93,3.92,114.80653,120.07072,109.76349,2267.1,5461440.0,37.879999999999995,,12.0,1.47,0.12,0.2677697598746835,1171.222607956876
Finland,2015.0,5006273.0,234440081.0,42785.244936,FIN,12.62,69.4,4.19,115.36164,120.5905,110.35369,2273.4,5479461.0,36.5,,12.0,1.35,0.09,0.2710204232618409,913.6433309772622
Finland,2016.0,4910707.0,240607907.0,43784.953248,FIN,13.96,63.94,3.45,115.73394,120.87369,110.8138,2275.0,5495219.0,35.22,,12.0,1.34,0.09,0.2707848436970796,893.6326286541082
Finland,2017.0,5076662.0,255647979.9,46412.760006,FIN,15.83,64.54,2.92,116.81186,121.99085,111.86027,2270.0,5508140.0,36.449999999999996,,12.0,1.31,0.05,0.2738308541859644,921.665389768597
Finland,2018.0,5555619.0,275708001.8,49988.206208,FIN,14.63,51.22,3.67,117.94248,123.31199,112.81493,2272.0,5515461.0,37.269999999999996,,12.0,1.31,0.05,0.2732977282956268,1007.2809870290081
France,1991.0,107985290.0,1269224972.0,22406.569946,REU,0.0,91.77,20.79,83.5657,85.23882,81.95806,30484.9,56645215.0,98.25,,13221842.0,0.69,1.17,0.3233052487843946,1906.3444282098674
France,1992.0,106248208.0,1401401634.0,24644.774392,REU,0.0,77.18,20.37,85.45048,87.28466,83.68705,30384.3,56864048.0,79.67,,8710247.0,0.69,1.17,0.3233052487843946,1868.4601560550173
France,1993.0,87217316.0,1322886326.0,23186.67473,REU,0.0,142.52,20.37,86.12567,88.02623,84.2976,30291.3,57053732.0,80.7,,22494909.0,0.69,1.17,0.3233052487843946,1528.6873083078947
France,1994.0,97288882.0,1393976486.0,24357.415739,REU,0.0,96.64,20.7,90.92731,92.02954,89.86686,30204.9,57230065.0,82.34,,22481934.0,0.69,1.17,0.3233052487843946,1699.9610606767615
France,1995.0,107495643.0,1600996702.0,27882.041654,REU,0.0,150.61,20.6,91.68139,92.73649,90.66628,30150.2,57420354.0,85.58,,5179721.0,0.69,1.17,0.3212311445998857,1872.0825545589635
France,1996.0,105472057.0,1605764902.0,27866.649458,REU,0.0,92.84,20.45,92.39132,93.54089,91.28562,30096.3,57623178.0,87.88,,24125238.0,0.69,1.17,0.31915704041537685,1830.3755651935753
France,1997.0,104642525.0,1452888333.0,25119.369537,REU,0.0,90.74,20.54,92.40139,93.68351,91.16722,30039.6,57839363.0,86.25,,-1134040.0,0.69,1.17,0.3170829362308679,1809.1922105020417
France,1998.0,103851824.0,1503149910.0,25880.526982,REU,0.0,95.81,20.86,92.52768,93.74593,91.35431,29980.0,58080344.0,83.28,,106503556.0,0.69,1.17,0.31500883204635904,1788.0717786382256
France,1999.0,98948538.0,1492604185.0,25579.223754,REU,0.0,79.23,20.44,88.73713,90.11158,87.41786,29929.1,58352208.0,81.47,,6392316.0,0.69,1.17,0.31293472786185017,1695.7119771714551
France,2000.0,86355751.0,1362247895.0,23220.61495,REU,0.0,94.84,20.39,88.01687,89.2916,86.79072,29807.4,58665453.0,70.65,,-60807076.0,0.69,1.17,0.3108606236773413,1472.0034804810932
France,2001.0,78701966.0,1376453007.0,23323.872318,REU,0.0,90.9,20.78,87.37534,88.62561,86.17058,29713.3,59014772.0,70.8,,-4474233.0,0.69,1.17,0.31194414018319055,1333.597730412311
France,2002.0,85044115.0,1494354627.0,25169.016441,REU,0.0,134.6,20.9,86.71287,88.15972,85.31739,29610.7,59372786.0,65.37,,-2823397.0,0.71,1.17,0.31302765668903976,1432.3753478571816
France,2003.0,95469840.0,1840409841.0,30813.04862,REU,0.0,108.88,21.25,87.1454,88.82296,85.52734,29534.6,59728262.0,68.64,,13543498.0,0.69,1.17,0.314111173194889,1598.4031144251276
France,2004.0,102991855.0,2115834435.0,35200.289766,REU,0.0,109.85,21.08,87.1871,88.87986,85.55614,29458.4,60108438.0,64.81,,2483346.0,0.78,1.2,0.3064733957106893,1713.4342269882309
France,2005.0,100571618.0,2196071482.0,36292.656005,REU,0.0,107.23,21.08,90.58543,92.30565,88.92962,29390.4,60510079.0,58.459999999999994,,6217977.0,0.79,1.15,0.2983401402624172,1662.0639017840317
France,2006.0,111675834.0,2318474883.0,38058.227717,REU,0.0,133.84,21.19,90.45356,92.1854,88.78855,29312.7,60919150.0,57.309999999999995,,7526899.0,0.78,1.0,0.2969109162880077,1833.1810933015315
France,2007.0,135335632.0,2657076868.0,43324.700842,REU,0.0,112.56,21.02,89.89722,91.72187,88.14692,29206.1,61329376.0,62.43000000000001,,24636003.0,0.74,1.25,0.3242772738280983,2206.701597616124
France,2008.0,141935276.0,2918490999.0,47285.212058,REU,0.0,117.43,20.91,89.56634,91.34858,87.85742,29110.1,61721009.0,45.129999999999995,,-2929652.0,0.73,1.8,0.3299647681963964,2299.626631184853
France,2009.0,120148303.0,2690060238.0,43322.877207,REU,0.0,116.73,21.28,89.43579,91.31315,87.63682,29019.9,62093296.0,35.44,,-25005453.0,0.74,1.28,0.3266126936717725,1934.9641706892157
France,2010.0,135802848.0,2642609549.0,42319.286945,REU,0.0,107.9,21.39,90.21918,92.19917,88.32156,28926.3,62444567.0,44.120000000000005,,-34435034.0,0.75,1.68,0.3372048148420892,2174.7744363412753
France,2011.0,155449041.0,2861408170.0,45581.775453,REU,0.0,94.65,21.33,90.5913,92.65386,88.61554,28878.6,62775268.0,41.13,,11121074.0,0.69,1.71,0.3329475046048539,2476.278412702276
France,2012.0,151184773.0,2683825225.0,42552.163804,REU,0.0,97.91,21.13,91.20133,93.32847,89.16423,28844.8,63071416.0,46.61,,110498089.0,0.38,1.71,0.3311485874899623,2397.041046295837
France,2013.0,148758393.0,2811077726.0,44384.143631,REU,0.0,114.32,21.1,91.26027,93.42148,89.19317,28773.7,63335180.0,48.970000000000006,,-19921642.0,0.35,1.56,0.3251263513038438,2348.748247024797
France,2014.0,151060855.0,2852165761.0,44853.490249,REU,0.0,111.46,21.47,91.20008,93.41249,89.08382,28766.5,63588491.0,48.56,,1328498.0,0.37,2.18,0.3226218403076247,2375.600562686729
France,2015.0,132357784.0,2438207896.0,38210.573933,REU,0.0,142.81,21.5,91.86989,93.98104,89.84978,28726.9,63809769.0,49.35,,26628204.0,0.45,1.48,0.3270433505694234,2074.2558086991353
France,2016.0,127553029.0,2471285607.0,38620.282973,REU,0.0,102.68,21.06,92.56415,94.64424,90.5738,28718.021,63989319.0,46.8,,114011202.0,0.39,1.36,0.3192374408702032,1993.3487493436207
France,2017.0,129873624.0,2595151045.0,40458.149875,REU,0.0,97.87,21.53,93.08696,95.21462,91.05273,28697.499,64144086.0,51.13,,61002474.0,0.42,1.72,0.3163206541721507,2024.7170409443513
France,2018.0,148308249.0,2790956879.0,43420.224893,REU,0.0,153.03,21.29,93.81115,95.9954,91.72293,28660.1,64277808.0,48.22,,470020265.0,0.41,1.98,0.3238068846338816,2307.300973922446
Georgia,1995.0,3349895.0,2843752.782,583.013874,GEO,11.52,111.34,7.57,69.11413,69.55794,68.68736,3048.0,4877676.0,6.36,,15330857.0,1.47,0.25,0.3713270728561471,686.7809588008715
Georgia,1996.0,3254181.0,3222645.7430000002,676.845545,GEO,10.79,105.56,7.85,70.05048,70.84949,69.28477,3035.0,4761272.0,6.76,,15330857.0,1.47,0.25,0.3713270728561471,683.4688293380424
Georgia,1997.0,3505760.0,3693015.4560000002,795.903014,GEO,12.1,113.68,7.16,73.68328,73.94985,73.42877,3037.0,4640032.0,7.87,,15330857.0,1.47,0.25,0.4069607297150076,755.546513472321
Georgia,1999.0,2276392.0,2945566.975,670.284743,GEO,11.3,109.28,8.18,78.67629,80.08227,77.34856,2999.0,4394501.0,9.1,,15330857.0,1.47,0.25,0.401497665216167,518.0092119674111
Georgia,2000.0,1695638.0,3216917.3019999997,754.229209,GEO,11.81,88.21,7.55,81.76883,83.29105,80.3417,3000.0,4265172.0,9.850000000000001,,15330857.0,1.47,0.25,0.4047811333814833,397.5544245343447
Georgia,2001.0,1946018.0,3386804.048,817.184117,GEO,10.5,106.2,8.21,82.75576,85.03447,80.63779,3003.0,4144481.0,6.75,,15330857.0,1.47,0.3,0.3957413239288739,469.5444375302963
Georgia,2002.0,1801717.0,3572285.321,879.628842,GEO,11.0,114.23,7.8,83.6953,86.20674,81.36714,3004.0,4061128.0,6.499999999999999,,15330857.0,1.49,0.33,0.3724937767247638,443.6493998711688
Georgia,2003.0,2329396.0,4198839.435,1045.052842,GEO,11.34,103.79,7.25,84.4356,86.46146,82.56341,3006.0,4017825.0,2.87,,15330857.0,1.13,0.41,0.3665508258035923,579.765420345585
Georgia,2004.0,2168720.0,5392192.489,1351.812921,GEO,10.86,108.04,7.7,83.82405,86.50281,81.3573,2492.0,3988860.0,3.5599999999999996,,15330857.0,1.45,0.42,0.3617535680424417,543.6941883144557
Georgia,2005.0,2279209.0,6744165.039000001,1702.56379,GEO,10.35,124.64,8.01,84.7344,87.538,82.16299,2520.0,3961182.0,6.33,,15330857.0,1.96,0.47,0.3737933900324243,575.3860842546492
Georgia,2006.0,1251654.0,8147842.046,2071.204249,GEO,10.81,116.04,8.09,81.76421,86.50935,77.43115,2518.0,3933867.0,5.580000000000001,,15330857.0,2.15,0.41,0.3686862384621512,318.17394944973995
Georgia,2007.0,1721224.0,10701691.61,2739.478765,GEO,11.16,112.96,8.04,83.92821,,,2517.0,3906470.0,4.9,,15330857.0,1.37,0.36,0.3811308229304199,440.6085289276508
Georgia,2008.0,1748997.0,13460184.48,3469.389751,GEO,10.07,101.98,8.05,79.98757,82.007,78.14631,2514.0,3879698.0,4.75,,10612729.0,1.38,0.31,0.3853485333499432,450.8075113062924
Georgia,2009.0,1542160.0,11326537.1,2937.989495,GEO,9.58,110.34,8.29,76.72596,,,2498.0,3855200.0,5.43,,22326873.0,1.14,0.3,0.3823740323062768,400.02075119319363
Georgia,2013.0,2359497.0,17190037.48,4540.394361,GEO,10.03,109.01,8.27,79.86538,81.59243,78.29165,2486.1,3786023.0,8.059999999999999,,12512698.0,2.48,0.38,0.385890191083294,623.2125372719606
Georgia,2014.0,2235644.0,17627390.11,4670.453777,GEO,9.4,106.32,9.14,81.4917,83.45611,79.70617,2460.0,3774235.0,6.65,,12290313.0,3.32,0.41,0.3755413441304889,592.3436140038974
Georgia,2015.0,1564380.0,14953675.99,3965.301663,GEO,9.84,102.0,9.1,83.63261,85.62091,81.8307,2418.1,3771132.0,6.28,,18591348.0,2.72,0.4,0.3650367556914279,414.8303480228218
Georgia,2016.0,1372066.0,15141598.620000001,4015.156975,GEO,10.09,123.86,8.39,85.58927,87.10893,84.21599,2394.0,3771110.0,6.85,,9611093.0,2.29,0.4,0.3663964885392092,363.83611191399876
Georgia,2017.0,1265530.0,16242687.08,4306.23481,GEO,10.55,106.45,8.61,88.35228,89.99151,86.8778,2384.8,3771900.0,5.63,,14147417.0,1.89,0.36,0.3793973310645744,335.5152575625017
Georgia,2018.0,1597920.0,17599585.39,4665.447805,GEO,8.4,106.98,9.84,90.0915,91.6905,88.65701,2374.2,3772325.0,5.68,,-1415576.0,1.77,0.44,0.3641136308376175,423.5902261867681
Georgia,2019.0,1915465.0,17476976.470000003,4634.805741,GEO,9.69,87.29,9.18,92.63526,94.67095,90.81005,2372.6,3770811.0,5.58,,6276864.0,2.23,0.41,0.3590076515730312,507.97162732367116
Germany,1991.0,67428882.0,1868922773.0,23419.501441,DEU,7.12,60.39,8.38,76.15098,,,17136.0,79801988.0,37.19,,12980995.0,0.44,4.17,0.29439847530854,844.952408955025
Germany,1992.0,67083760.0,2131681241.0,26577.899678,DEU,5.2,70.74,9.34,77.93867,75.51533,80.24847,16951.0,80205030.0,35.46,,12980995.0,0.44,4.17,0.2916887694995708,836.403402629486
Germany,1993.0,54240223.0,2071251459.0,25706.364592,DEU,6.74,80.44,8.53,82.97745,80.05592,85.76312,17162.0,80573488.0,33.17,,25522822.5,0.44,4.17,0.2867558702454439,673.1770504958157
Germany,1994.0,56063413.0,2205017032.0,27262.105252,DEU,4.29,79.24,9.82,85.04547,82.26982,87.69357,17308.0,80882126.0,35.94,,38064650.0,0.44,4.17,0.2924445517353559,693.1495964881042
Germany,1995.0,69077301.0,2585619317.0,31872.72372,DEU,7.2,77.71,8.99,86.63957,84.12648,89.0387,17343.0,81123262.0,34.769999999999996,,2675103.0,0.44,4.17,0.2898766276515059,851.5103966110239
Germany,1996.0,64162683.0,2497313370.0,30716.934808,DEU,9.64,62.9,7.25,87.81584,85.66705,89.86827,17337.0,81300865.0,34.67,,-419391308.0,0.44,4.17,0.2837494188409182,789.2004962062827
Germany,1997.0,54695171.0,2211967995.0,27162.012278,DEU,6.84,66.81,8.97,88.68855,86.91868,90.38068,17327.0,81436087.0,35.08,,-382105017.0,0.44,4.17,0.2831447236972638,671.6330930782566
Germany,2013.0,106421432.0,3732743446.0,45699.270785,DEU,7.34,75.96,8.91,94.27495,93.36291,95.13911,16697.0,81680591.0,29.590000000000003,,27890298.0,0.44,4.17,0.3145246656235118,1302.8974288396128
Germany,2014.0,102044709.0,3883920155.0,47446.566146,DEU,3.29,72.15,10.51,94.695,93.9026,95.44343,18333.0,81858825.0,31.57,,-35869435.0,0.49,4.5,0.308718556990095,1246.5938644978107
Germany,2015.0,76348661.0,3356235704.0,40893.186092,DEU,4.72,67.4,10.14,95.21169,94.74933,95.64705,18424.0,82073226.0,29.200000000000003,,37723289.0,0.44,3.77,0.315833423927555,930.2505179947478
Germany,2016.0,73507138.0,3467498002.0,42116.33755,DEU,5.73,69.84,9.7,95.79725,95.37551,96.19321,18342.0,82331423.0,28.179999999999996,,3320715.0,0.43,3.91,0.3157432591300597,892.8199625554875
Germany,2017.0,79965538.0,3690849153.0,44670.222288,DEU,5.19,79.85,9.76,96.22452,95.73573,96.68125,18097.0,82624374.0,25.369999999999997,,30501237.0,0.44,4.94,0.3120190507755539,967.820197947884
Germany,2018.0,77681285.0,3974443355.0,47944.532735,DEU,5.32,55.81,10.69,95.79343,95.55163,96.01836,18295.0,82896696.0,23.560000000000002,,37790574.0,0.46,4.17,0.3169841088561242,937.0854177348637
Ghana,1999.0,10893572.0,16371917.64,853.736042,GHA,0.0,111.74,26.76,44.75681,41.62584,47.77017,13059.5504,19176791.0,0.81,,95240000.0,0.9,0.07,0.4276553588407499,568.0602140368532
Ghana,2000.0,7966922.0,10569787.95,537.478675,GHA,0.0,83.39,27.07,46.62233,43.66826,49.46401,12765.5201,19665502.0,0.61,,95240000.0,0.9,0.07,0.4276553588407499,405.1217202591625
Ghana,2001.0,11087588.0,11274085.58,558.245282,GHA,0.0,73.89,27.24,43.95464,41.51152,46.30356,12898.0308,20195577.0,1.5399999999999998,,95240000.0,0.9,0.08,0.4276553588407499,549.0107066512633
Ghana,2002.0,10884065.0,13079946.040000001,630.106013,GHA,0.0,93.44,27.27,45.55483,43.07688,47.93674,13050.4795,20758326.0,0.76,,95240000.0,1.02,0.09,0.4276553588407499,524.322866882426
Ghana,2003.0,11079540.0,16190785.27,759.078958,GHA,0.0,94.8,27.36,44.59381,42.30136,46.79665,12591.1292,21329514.0,1.34,,95240000.0,0.76,0.1,0.4276553588407499,519.4464346445025
Ghana,2004.0,13277326.0,18839567.12,860.001154,GHA,0.0,79.69,27.27,46.60498,43.97359,49.13233,11869.5739,21906444.0,2.41,,95240000.0,0.68,0.11,0.4276553588407499,606.092253037508
Ghana,2005.0,17015230.0,22764833.5,1011.907502,GHA,0.0,85.12,27.39,49.96519,47.45474,52.37508,12119.5796,22496951.0,1.06,,95240000.0,0.82,0.13,0.4276553588407499,756.3349362320254
Ghana,2006.0,17985433.0,27016173.36,1169.602908,GHA,0.0,82.17,27.44,51.86554,49.81922,53.82873,12043.7923,23098586.0,3.6500000000000004,,95240000.0,1.15,0.13,0.42700147445935754,778.6378352337239
