Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Greenland,GRL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.62262,73.31361,..,68.73726,66.6476,68.57975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.49075,..,..,..,..,..,110.03069,109.05846,109.66751,110.62131,..,..,..,..,..
Grenada,GRD,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.31617,73.33876,..,71.47041,68.17137,69.09055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.5202,..,..,..,..,..,110.78173,112.21048,112.06654,114.0962,..,..,..,..,..
Grenada,GRD,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.93117,73.28837,..,66.02098,65.13929,68.07551,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.59098,..,..,..,..,..,109.30591,106.02345,107.36379,107.29237,..,..,..,..,..
Guam,GUM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,27.17386,27.14086,27.83934,27.85015,28.854,29.6073,30.06856,31.39815,33.80496,..,..,37.62945,..,37.86389,38.68435,39.0529,39.41112,..,..,..,..,..,..,44.4909,44.62878,45.39206,..,..,..,..,..,..,56.73481,..,..,..,..,64.8472,..,..,..,..,..,64.725,62.45601,63.18498,..,..,..,..,..,..,..,..
Guatemala,GTM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,23.88085,24.09834,24.77377,24.73658,25.91435,26.63331,27.12139,28.36274,30.30561,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.57007,..,..,..,..,62.99936,..,..,..,..,..,63.45725,61.45002,62.32305,..,..,..,..,..,..,..,..
Guatemala,GTM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,30.35219,30.07883,30.80189,30.86208,31.7007,32.49014,32.93117,34.35312,37.21928,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.87528,..,..,..,..,66.66086,..,..,..,..,..,65.95409,63.42987,64.01812,..,..,..,..,..,..,..,..
Guinea,GIN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,16.94283,..,..,..,..,..,19.11166,20.37421,21.01643,..,20.71682,19.42169,18.96541,18.53242,20.24321,18.61238,17.17055,..,17.50235,17.12285,18.42457,..,21.27686,22.90343,..,26.1437,..,..,..,..,..,..,..,41.26526,43.85311,46.02167,..,48.59806,..,..,51.87208,52.48147,..,54.48635,..,..,..,..,..,..,..,..,..
Guinea,GIN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,9.69457,..,..,..,..,..,..,..,..,..,12.71159,11.90595,11.44081,..,11.97353,10.96596,9.86686,..,10.12862,9.98043,10.93612,..,12.67699,14.00474,..,16.85156,..,..,..,..,..,..,..,32.96668,35.74515,37.99772,..,40.70083,..,..,44.32621,..,..,47.08676,..,..,..,..,..,..,..,..,..
Guinea,GIN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,24.27759,..,..,..,..,..,..,..,..,..,29.02908,27.25861,26.82658,..,28.85324,26.53165,24.69168,..,25.00113,24.35204,25.98312,..,29.98886,31.93075,..,35.57285,..,..,..,..,..,..,..,49.64268,52.00782,54.06142,..,56.50628,..,..,59.38698,..,..,61.82322,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.08126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.92987,62.98479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.34986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.89248,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,64.57415,65.65262,66.40498,..,..,66.30243,..,..,..,..,..,..,..,59.21958,59.63231,61.38204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.3941,..,77.11461,..,73.06734,72.9132,71.63556,72.46929,74.64105,73.00969,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,64.30551,65.0048,65.69563,..,..,66.1521,..,..,..,..,..,..,..,59.03747,59.66315,61.36437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.74171,..,73.16844,73.20521,71.85308,73.37231,75.32037,73.7371,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,64.83757,66.28896,67.1025,..,..,66.45003,..,..,..,..,..,..,..,59.40009,59.6016,61.39975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.53343,..,72.96875,72.62635,71.42027,71.57024,73.96255,72.28464,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.58277,31.88409,34.68836,..,38.15399,40.85959,..,43.09211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.19867,..,38.03803,39.29964,41.21303,43.93952,45.7753,47.63431,49.35337,51.11461,52.77114,55.1705,55.78347,56.52646,56.92432,57.92528,58.43113,58.87329,58.82512,58.84709,59.22697,59.77084,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.3042,..,33.43117,34.72515,36.54704,39.0431,40.9412,42.47922,44.62543,46.52698,48.19964,50.65962,51.53732,52.48349,53.11528,54.28681,54.96489,55.43721,55.69181,55.84182,56.26053,56.79211,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.04376,..,42.60154,43.83136,45.83568,48.79064,50.56377,52.73888,54.0338,55.65556,57.29478,59.6327,59.98172,60.52097,60.68481,61.51533,61.84947,62.25947,61.91115,61.80534,62.14557,62.70014,..,..,..,..,..
High income,HIC,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.88376,87.27672,87.67079,87.6899,88.49123,89.6037,90.51361,90.83581,91.6137,92.10993,92.47962,92.90513,93.40108,94.28701,94.68298,94.91915,96.08716,96.34324,96.65005,96.99366,97.20675,97.14369,96.54583,..,..,..,..
High income,HIC,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.85536,88.6026,89.0796,88.84503,89.88167,91.24202,92.39418,92.94891,93.80139,94.39546,94.86594,95.35346,96.0412,96.96279,97.4295,97.65874,98.87665,99.15696,99.50035,99.62868,99.83272,99.90618,99.29868,..,..,..,..
High income,HIC,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.95736,86.01275,86.32935,86.59038,87.16871,88.04628,88.72661,88.82843,89.53711,89.94128,90.21767,90.58532,90.89962,91.75057,92.07773,92.32304,93.44507,93.67798,93.94807,94.49422,94.71734,94.52453,93.93644,..,..,..,..
Honduras,HND,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.28791,43.6872,44.93661,47.04189,49.41136,..,53.30191,..,56.78156,57.69098,58.4988,59.61639,..,..,..,..,..,57.85364,..,59.25452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.42332,..,67.03854,..,64.00609,61.99126,56.91009,57.43975,57.57964,58.01505,..,..,..,..,..,..
Honduras,HND,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.6525,..,..,..,..,..,..,..,..,..,..,58.57305,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.65806,..,69.56573,..,66.80082,64.64842,58.93013,59.87871,59.91273,60.38381,..,..,..,..,..,..
Honduras,HND,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.94941,..,..,..,..,..,..,..,..,..,..,57.14111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.29114,..,64.59712,..,61.31107,59.43057,54.9634,55.0905,55.33326,55.73528,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,62.3586,61.79326,61.25358,61.15727,61.37992,60.7947,60.04144,..,59.46178,59.15142,..,59.8372,60.9117,61.95491,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.20917,92.00003,93.28395,94.24718,95.49553,96.77083,99.00773,101.33648,..,..,..,..
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,58.92828,58.51948,58.11981,58.01403,58.24009,57.97277,57.49475,..,58.29102,58.3444,..,59.6541,60.80599,61.65211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.80413,92.58016,94.12353,95.40339,97.02188,97.94911,100.3191,102.95996,..,..,..,..
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,65.56368,64.87901,64.23217,64.16426,64.38985,63.48846,62.44548,..,60.54131,59.89154,..,60.00517,61.00885,62.23412,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.54059,91.45016,92.49204,93.16533,94.08051,95.6787,97.79524,99.84171,..,..,..,..
Hungary,HUN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,60.02494,58.73301,58.14256,57.52801,58.08348,58.96663,60.23766,61.46774,62.86784,64.44748,66.59863,70.14521,72.31469,73.50838,73.79799,73.19909,71.60042,69.74223,68.49084,67.73293,66.98023,66.64474,..,71.36614,71.72855,72.41762,73.30275,75.35836,77.30853,79.66757,82.06312,84.93205,88.33671,87.37196,89.39674,90.50438,90.68753,90.42411,89.72429,89.87799,89.22614,89.14495,91.64644,89.85455,88.31678,87.77082,88.96186,89.26288,..,..,..,..,..
Hungary,HUN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,57.08835,56.36644,56.5604,55.78454,56.64725,57.73507,59.3142,60.65087,62.17292,63.77493,66.0615,70.10747,72.34815,73.65847,74.05465,73.59355,72.1005,70.30074,69.11172,67.98353,67.16336,66.8245,..,72.32489,72.81482,73.71035,74.57879,76.94517,78.93255,81.22339,84.06141,87.23922,91.26366,90.12458,92.74396,94.164,94.2849,93.6333,92.49445,92.53978,91.58789,91.39173,94.6597,92.76396,90.8533,89.84234,91.27646,91.34193,..,..,..,..,..
Hungary,HUN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,62.82143,60.98627,59.64854,59.18697,59.44951,60.13718,61.11431,62.24226,63.52602,65.08383,67.10641,70.18092,72.283,73.36613,73.55455,72.82463,71.12543,69.21132,67.90005,67.49425,66.80567,66.47325,..,70.45061,70.69108,71.18297,72.08332,73.84144,75.75571,78.17981,80.15221,82.72369,85.53296,84.73415,86.18959,87.00025,87.24549,87.35865,87.0843,87.34766,86.9866,87.01431,88.78816,87.09411,85.90992,85.80511,86.76545,87.28991,..,..,..,..,..
IBRD only,IBD,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.83432,62.74001,63.30853,63.84312,64.1337,64.38967,65.31199,66.21856,66.5397,66.99446,68.21649,69.33094,69.80505,71.02339,72.67815,74.16333,75.41172,76.83117,77.54739,78.7954,78.90245,78.00731,78.56669,..,..,..,..
IBRD only,IBD,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.83736,59.99778,60.81105,61.44026,61.83892,62.34545,63.99392,65.03769,65.4842,66.12489,67.52407,68.97659,69.77114,70.94904,72.71406,74.50412,76.67503,78.31947,79.06237,80.79317,80.78808,79.30505,80.01791,..,..,..,..
IBRD only,IBD,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.66834,65.32998,65.6642,66.10556,66.29244,66.30921,66.54692,67.32267,67.52492,67.80504,68.86046,69.65986,69.83646,71.09217,72.64498,73.84945,74.25027,75.46532,76.15817,76.96582,77.17587,76.81922,77.23788,..,..,..,..
Iceland,ISL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,70.47198,71.21846,..,..,70.51787,70.92546,71.35514,70.3081,..,69.86949,71.89994,72.52352,73.26364,74.18749,73.91378,74.05681,75.15515,75.86822,77.58888,79.04786,80.60026,82.28798,81.65472,82.79581,83.45018,83.77027,..,88.50355,88.41277,90.12732,90.68538,92.85973,96.18193,94.30403,95.23627,95.94727,95.43321,96.28946,95.97013,97.19696,97.4726,98.94498,101.75618,101.92899,100.34231,99.29924,99.1797,100.28675,..,..,..,..,..
Iceland,ISL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,66.58735,..,..,..,67.0557,67.44204,68.77489,..,..,..,..,..,72.1712,73.00986,..,73.38993,..,..,77.46909,..,..,..,82.38658,83.90919,84.37995,85.14034,..,90.7044,91.58078,93.77752,94.65213,97.36654,101.56725,99.72816,100.93531,102.1896,102.44198,103.18556,102.66078,103.62307,103.27554,104.62842,108.02687,108.60098,106.60989,105.85668,105.17152,106.02886,..,..,..,..,..
Iceland,ISL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,74.12844,..,..,..,73.7981,74.23003,73.8066,..,..,..,..,..,74.3057,75.31271,..,74.69545,..,..,77.70411,..,..,..,80.95121,81.72655,82.55845,82.45794,..,86.39304,85.37028,86.61694,86.86733,88.5193,90.99837,89.09129,89.77254,89.97495,88.72909,89.6855,89.54783,91.0107,91.86797,93.46735,95.72799,95.53398,94.35455,93.05325,93.47635,94.81599,..,..,..,..,..
IDA & IBRD total,IBT,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.23902,58.03421,58.45835,59.08012,59.46547,59.96957,60.92558,61.91799,62.36624,62.91981,63.94425,64.90059,65.4455,66.51078,67.86033,69.08672,70.05767,70.93445,71.37864,72.28817,72.35515,71.9521,72.43869,..,..,..,..
IDA & IBRD total,IBT,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.7378,54.73545,55.39725,56.10692,56.5881,57.23784,58.77174,59.79365,60.43996,61.17052,62.34494,63.5815,64.38398,65.45375,66.89954,68.38631,69.97357,71.0097,71.49982,72.69733,72.71071,71.90485,72.50819,..,..,..,..
IDA & IBRD total,IBT,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.57564,61.1756,61.3711,61.90591,62.19875,62.56153,62.96609,63.92739,64.18622,64.57107,65.45161,66.14236,66.44366,67.5035,68.76165,69.74277,70.13636,70.86411,71.26542,71.90625,72.02327,71.99619,72.37382,..,..,..,..
IDA blend,IDB,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.53692,..,..,..,..,..,..,49.99337,50.2165,50.24641,49.58297,50.64502,51.70493,52.68954,53.79481,55.3816,54.43169,54.43714,54.9104,54.85397,55.69482,..,..,..,..,..
IDA blend,IDB,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.49129,..,..,..,..,..,..,45.58785,46.08732,46.3743,46.02651,47.37291,48.41281,49.43863,51.05684,52.58747,51.83265,51.7204,51.94993,51.98495,52.81528,..,..,..,..,..
IDA blend,IDB,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.40347,..,..,..,..,..,..,54.23949,54.19388,53.9738,53.00352,53.78888,54.86476,55.80688,56.41766,58.05611,56.91794,57.03447,57.7393,57.59446,58.44418,..,..,..,..,..
IDA only,IDX,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.83604,42.62054,42.80495,43.94849,45.21802,47.43491,48.804,49.9516,51.165,52.64367,53.72604,55.30052,56.28773,57.22787,58.15656,59.01403,59.15562,59.59163,59.77472,60.18857,60.48342,61.29446,61.71408,..,..,..,..
IDA only,IDX,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.07968,38.01002,38.57692,39.86968,41.19428,43.35144,44.79947,45.63532,47.33286,48.96244,50.13589,51.85285,52.93694,54.17293,55.31058,56.28064,56.48154,57.00699,57.48809,57.96191,58.37098,59.1523,59.61225,..,..,..,..
IDA only,IDX,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.51301,47.15631,46.96669,47.96437,49.17958,51.45654,52.74669,54.1999,54.93591,56.26526,57.25787,58.69258,59.58306,60.23081,60.95289,61.6988,61.78131,62.1283,62.01781,62.37142,62.55399,63.3935,63.77271,..,..,..,..
IDA total,IDA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.37427,43.64449,44.76263,45.72232,47.21587,48.53021,49.82552,50.86605,51.9177,52.63968,53.45974,54.47122,55.45054,56.39978,57.33741,57.95674,57.92829,58.05276,58.48406,58.66039,59.47854,59.97013,..,..,..,..
IDA total,IDA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.65227,39.18498,40.40477,41.45521,42.82492,44.34879,45.39345,46.87735,48.12307,48.99236,50.01746,51.18576,52.35311,53.45493,54.63562,55.27126,55.37058,55.65481,56.04435,56.32739,57.12142,57.68564,..,..,..,..
IDA total,IDA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.98889,48.00427,49.02349,49.89452,51.51013,52.6186,54.15765,54.76356,55.62433,56.2016,56.82074,57.67711,58.47098,59.26979,59.96906,60.57127,60.41714,60.38495,60.85543,60.92752,61.76827,62.18854,..,..,..,..
India,IND,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,38.12687,..,39.38623,..,..,39.29798,40.39059,39.36006,..,40.65791,41.81062,42.594,44.22568,45.40369,..,46.89313,46.14937,46.47575,47.6562,..,..,..,..,..,51.35448,51.29431,51.34429,..,..,51.47517,51.36059,52.27098,55.73533,..,..,..,61.45455,63.17668,62.70244,64.48816,67.61203,68.93386,68.90711,70.69685,71.06187,73.29363,72.08312,..,67.53893,..,..,..,..
India,IND,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,27.28454,..,28.66597,..,..,29.03504,30.02412,29.01189,..,30.34474,31.46284,32.01199,34.01514,34.49368,..,36.71056,36.43075,37.0829,37.9336,..,..,..,..,..,43.62894,43.86765,44.33432,..,..,45.21258,45.39831,46.85359,52.60417,..,..,..,58.83136,..,61.53602,63.28586,66.01765,..,71.06655,72.99447,73.4266,76.60513,75.04061,..,68.77284,..,..,..,..
